CUSTOMER_ID,RISK_BAND,DEFAULT_PROBABILITY,RECOMMENDED_ACTION,SCORE_DATE,ACTION_PRIORITY,ASSIGNED_TEAM,REVIEW_REQUIRED
26647,LOW,0.269046496688989,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26648,HIGH,0.8674501105369552,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26649,LOW,0.2499619005146349,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26650,HIGH,0.7724386398125523,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26651,HIGH,0.8276542327895648,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26652,HIGH,0.8436126044885497,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26653,LOW,0.30915098290938786,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26654,MEDIUM,0.6020370067581227,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26655,MEDIUM,0.48756720892937966,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26656,MEDIUM,0.6513013454095984,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26657,MEDIUM,0.44020952723698364,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26658,MEDIUM,0.49630532849620523,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26659,MEDIUM,0.6873811565788014,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26660,MEDIUM,0.44186788747741257,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26661,LOW,0.18813707949133812,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26662,MEDIUM,0.4918958672931497,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26663,LOW,0.32171115887175245,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26664,HIGH,0.7786489531525376,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26665,LOW,0.333254900028155,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26666,MEDIUM,0.49103542853008114,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26667,MEDIUM,0.40305148024328,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26668,LOW,0.3376060623758262,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26669,LOW,0.29669033552893576,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26670,LOW,0.17141606942637344,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26671,LOW,0.29538151346530633,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26672,LOW,0.3352361496180708,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26673,MEDIUM,0.6200113222467173,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26674,MEDIUM,0.6645474560165213,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26675,LOW,0.2531719195213035,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26676,LOW,0.3745059390019158,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26677,LOW,0.19630221380447005,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26678,LOW,0.15042861656160936,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26679,LOW,0.3379289348021671,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26680,LOW,0.39605847123551746,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26681,HIGH,0.877369010239701,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26682,LOW,0.2708675530511018,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26683,MEDIUM,0.4032256305295645,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26684,MEDIUM,0.5025646097508479,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26685,MEDIUM,0.6634983428469855,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26686,HIGH,0.8163920003019881,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26687,HIGH,0.7902302962317505,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26688,HIGH,0.8080833918435744,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26689,MEDIUM,0.514439714119019,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26690,HIGH,0.7822743229292825,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26691,LOW,0.22050142373467296,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26692,MEDIUM,0.6606542473331573,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26693,LOW,0.2611165600441053,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26694,LOW,0.2872920678314359,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26695,MEDIUM,0.5015791894705987,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26696,LOW,0.2536910767711399,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26697,MEDIUM,0.4545136069258079,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26698,MEDIUM,0.47319130866945924,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26699,LOW,0.32972846878109746,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26700,LOW,0.350010608926308,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26701,LOW,0.2644429262060556,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26702,MEDIUM,0.5340213660288874,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26703,HIGH,0.7662280543695108,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26704,LOW,0.30612925170552013,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26705,LOW,0.18473613468655148,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26706,LOW,0.28384770216321975,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26707,HIGH,0.8827336663308688,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26708,LOW,0.35909253315893025,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26709,LOW,0.21750936230667064,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26710,LOW,0.37988742755067656,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26711,MEDIUM,0.697029825879329,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26712,LOW,0.2705481191607847,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26713,HIGH,0.9054540613757759,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26714,LOW,0.23518576802360072,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26715,LOW,0.34276862853093026,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26716,HIGH,0.7761482353080854,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26717,LOW,0.19288326311086698,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26718,MEDIUM,0.5349568618741899,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26719,LOW,0.3568681784492409,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26720,HIGH,0.8067105562856887,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26721,LOW,0.3727420010582188,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26722,LOW,0.20119840242907158,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26723,LOW,0.2135480133130749,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26724,MEDIUM,0.5139779396019205,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26725,LOW,0.26370170395053355,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26726,LOW,0.17595216233209324,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26727,MEDIUM,0.42829595968015005,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26728,LOW,0.19165749413956445,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26729,MEDIUM,0.6853544938179804,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26730,LOW,0.30331953075328877,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26731,LOW,0.30591556889967997,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26732,LOW,0.36059663587280455,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26733,LOW,0.2595890968797556,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26734,MEDIUM,0.6311100132430002,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26735,MEDIUM,0.40037820830202236,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26736,LOW,0.21651684930946502,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26737,HIGH,0.7413917512844428,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26738,LOW,0.30188440554007484,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26739,HIGH,0.8289471689227504,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26740,MEDIUM,0.4078812462274578,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26741,HIGH,0.7202465997453162,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26742,MEDIUM,0.6169464769804066,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26743,LOW,0.19641871285233614,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26744,HIGH,0.7101676743505788,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26745,LOW,0.3619742587780217,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26746,LOW,0.20092988130929113,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26747,HIGH,0.762966966708544,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26748,LOW,0.26526566100125365,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26749,LOW,0.2668331143762124,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26750,HIGH,0.8490222525094421,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26751,LOW,0.33523525347674743,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26752,LOW,0.37503147615677773,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26753,LOW,0.18173696007742482,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26754,LOW,0.17338222820219693,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26755,MEDIUM,0.4053306061273101,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26756,LOW,0.3657619364287765,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26757,LOW,0.17233172524853568,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26758,MEDIUM,0.6637065567749671,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26759,LOW,0.2890609108031611,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26760,MEDIUM,0.4589551372092449,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26761,LOW,0.18269805009398413,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26762,MEDIUM,0.5880535829724411,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26763,MEDIUM,0.4834481168897806,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26764,LOW,0.2235505705617897,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26765,HIGH,0.9104537873986377,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26766,MEDIUM,0.40998503998301333,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26767,LOW,0.3464818674572755,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26768,LOW,0.3724313946808346,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26769,LOW,0.2725701928172394,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26770,LOW,0.2838843646448955,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26771,LOW,0.25863012151740655,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26772,LOW,0.3759759120975224,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26773,LOW,0.27940734330184064,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26774,HIGH,0.774944840804974,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26775,HIGH,0.8213809741063847,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26776,LOW,0.37121005784366434,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26777,MEDIUM,0.4338670087180757,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26778,LOW,0.3468141594841291,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26779,LOW,0.24893500177793498,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26780,HIGH,0.7906121093824706,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26781,LOW,0.17572335762150665,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26782,MEDIUM,0.6502451754952432,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26783,LOW,0.1667979171882658,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26784,LOW,0.19319035024360423,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26785,HIGH,0.8886323021529501,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26786,HIGH,0.8518445571545447,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26787,LOW,0.25159919529838287,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26788,LOW,0.27135933981106586,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26789,LOW,0.3833692196422358,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26790,MEDIUM,0.4073233808581564,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26791,LOW,0.30110686336217973,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26792,LOW,0.1714038024019847,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26793,HIGH,0.7088629874988311,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26794,LOW,0.15775692138912575,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26795,LOW,0.19889638427490586,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26796,LOW,0.27886740436420704,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26797,LOW,0.22969220530222975,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26798,LOW,0.31562431251133977,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26799,LOW,0.20269936811228031,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26800,LOW,0.3559454957971759,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26801,LOW,0.2537406394617439,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26802,HIGH,0.9680893989792758,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26803,MEDIUM,0.4507417033472198,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26804,HIGH,0.7516948138769919,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26805,LOW,0.26913228581871207,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26806,MEDIUM,0.6494970758641887,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26807,LOW,0.14956338028891558,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26808,LOW,0.15967195004827814,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26809,LOW,0.3472583477333573,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26810,LOW,0.16655078698926495,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26811,LOW,0.38283962622687784,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26812,MEDIUM,0.5293289803338568,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26813,LOW,0.22517018763582333,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26814,LOW,0.24697591627724155,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26815,LOW,0.30577231678344896,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26816,MEDIUM,0.5147146914105304,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26817,LOW,0.320191052883182,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26818,LOW,0.28642078633247736,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26819,MEDIUM,0.654590669073055,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26820,LOW,0.3048764026374056,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26821,LOW,0.1667779878375077,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26822,LOW,0.24444377366471776,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26823,LOW,0.39784212612108394,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26824,LOW,0.302556921264547,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26825,LOW,0.30607681795079417,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26826,LOW,0.2657424802793176,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26827,HIGH,0.8553404106057911,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26828,LOW,0.3395027131985865,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26829,LOW,0.2692446155776007,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26830,LOW,0.3392882397121775,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26831,MEDIUM,0.6727636761813145,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26832,LOW,0.16364175893827618,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26833,LOW,0.1824958385596896,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26834,LOW,0.21647472679691612,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26835,LOW,0.158517245072522,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26836,MEDIUM,0.4909941828992096,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26837,LOW,0.21044062382010228,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26838,MEDIUM,0.4928180184444685,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26839,LOW,0.20414891694677842,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26840,LOW,0.37879963428560826,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26841,MEDIUM,0.5191660442516871,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26842,LOW,0.26198262839410763,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26843,LOW,0.20393898190688356,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26844,LOW,0.38299841208960805,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26845,MEDIUM,0.5150551594029924,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26846,HIGH,0.8451540635088074,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26847,HIGH,0.7306512933158776,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26848,LOW,0.31718392939894785,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26849,HIGH,0.7941761361236166,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26850,HIGH,0.8807376840078517,MANUAL_REVIEW_AND_EARLY_INTERVENTION,2026-05-23,1,COLLECTIONS_REVIEW_TEAM,YES
26851,LOW,0.14144752647789088,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
26852,MEDIUM,0.606721190062225,SEND_PAYMENT_REMINDER_AND_MONITOR,2026-05-23,2,CUSTOMER_OUTREACH_TEAM,NO
26853,LOW,0.3537594555228269,STANDARD_MONITORING,2026-05-23,3,PORTFOLIO_MONITORING_TEAM,NO
